NUTRIKOSH INDIA PRIVATE LIMITED,tiwariashutosh04@gmail.com,01090192b9741741-39b68948-49bb-4867-8ea2-158fd4311a17-000000,Sent
Freaquer Corporation Private Limited,deepak@freaquer.com,01090192b97417bc-5a7e97db-52a2-4398-8c77-2de599321434-000000,Sent
LET'S REBOOT PRIVATE LIMITED,akshay@letsreboot.co,01090192b9741857-e0b09810-8fcb-4731-9456-38a74de14aa8-000000,Sent
IDR Research And Development Private Limited,indiandefencereforms@gmail.com,01090192b97418c1-fc08defa-f58d-46d2-8671-3354652003cb-000000,Sent
Eswasthalya healthacre Private Limited,ESwasthalya@gmail.com,01090192b9741922-0460ca95-0586-4395-87a8-d0d9d59ff770-000000,Sent
TECHCROODS HYGIENE PRIVATE LIMITED,oronixonline@gmail.com,01090192b9741998-b04415c3-93c0-4946-bff0-d94906070687-000000,Sent
SkyteX Unmanned Aerial Solutions PVT LTD,mohit@theskytex.com,01090192b9741dfa-fce9b25c-f513-44fc-924a-eb7c8fafd756-000000,Sent
FUELSAARTHI SOLUTIONS PRIVATE LIMITED,amannigam11111998@gmail.com,01090192b9741e68-d974e4b2-4fcc-4bbc-a4cc-02e57923da6d-000000,Sent
MealOBox Foodtech Private Limited,devish2@mealobox.in,01090192b9741edb-2428b9c9-121e-4f10-bc9f-2ae2152b287f-000000,Sent
MEDIVEDACHARYA TECHNOLOGIES PRIVATE LIMITED,preetanshu.shukla@dawaikart.in,01090192b9741f48-23aca8e9-20d3-4d05-8a0d-7eab1bec8efa-000000,Sent
MEDIVEDACHARYA TECHNOLOGIES PRIVATE LIMITED,preetanshu.shukla@dawaikart.in,01090192b9741fce-69352609-1a45-4468-b00c-6a3d1cca2d65-000000,Sent
Mashup cafe,mashuplucknow@gmail.com,01090192b9742056-60082d4f-0382-4369-86f9-5c0f3b5a9fc9-000000,Sent
Purpul Mediatech Pvt Ltd,sarikaagupta17@gmail.com,01090192b97420b1-a2d21680-cc3d-40ba-83b3-909cc1905c34-000000,Sent
TECHSPICE GLOBAL PRIVATE LIMITED,jins@techspiceglobal.com,01090192b974210b-b36fd9e8-278c-4f62-9f1b-8eee74bf4b2b-000000,Sent
LYGHTSPEED VENTURES PRIVATE LIMITED,abheepsittsingh1@gmail.com,01090192b97421aa-2633a11d-60fb-4875-bab1-1b9c4260c9ff-000000,Sent
Aclix Technologies Private Limited,onegocontact@gmail.com,01090192b9742223-28a56f15-9525-4e25-8a7b-91b64ac234fb-000000,Sent
EDUMPLE LEARNING PRIVATE LIMITED,mailmanas@gmail.com,01090192b9742685-8acdea13-271a-4659-b82c-03c918ff86e4-000000,Sent
WISMAD CONSULTING PRIVATE LIMITED,Wismadsolutions@gmail.com,01090192b97426e6-856aaae8-ca26-4732-b717-d0cf0e538342-000000,Sent
VERDANT MOTORS PRIVATE LIMITED,verdantmotors@gmail.com,01090192b9742741-15c89382-0fe0-464d-ac25-2f2d6ccf1c4c-000000,Sent
TECHEAGLE INNOVATIONS PRIVATE LIMITED,vikram@techeagle.in,01090192b97427b0-6046f497-044d-4492-8613-6e58c370c266-000000,Sent
SMSM ENGINEERS PRIVATE LIMITED,umeshbhardwajji@gmail.com,01090192b9742816-d50e98fe-fcc1-4dab-a8aa-f34156c0a77b-000000,Sent
E-PILARS TECHNOLOGIES PRIVATE LIMITED,prashant.epilars@gmail.com,01090192b9742884-9aeeec39-48c0-4ce9-b082-0000c5fc7f9f-000000,Sent
ARCENCIEL FOUNDATION,arcencielfoundation@gmail.com,01090192b9742901-c0360865-aadf-47f1-9593-0dfb3206884a-000000,Sent
ARCENCIEL HR SERVICES PRIVATE LIMITED,arcencielhrservices@gmail.com,01090192b9742994-b08d4408-d863-47e7-aa3b-da829caeff71-000000,Sent
HEALTHY PINTO PRIVATE LIMITED,INFO.TAXCLIENTS@GMAIL.COM,01090192b9742a2f-b7bf4e4b-fb81-4313-a194-783f26083656-000000,Sent
TruckSuvidha,epidome.ventures@gmail.com,01090192b9742a8c-482ffb00-9549-46cd-8ed4-d11b778a1700-000000,Sent
SNN EDUWORLD PRIVATE LIMITED,gaurava.iitb@gmail.com,01090192b9742f20-0124e36d-be56-45ed-8205-9e6697a89790-000000,Sent
ARCULUS LABS PRIVATE LIMITED,100kartikeya@gmail.com,01090192b9742f93-44bcb8e4-e918-4297-be59-a25cc6be5aa1-000000,Sent
SANSKRITI MEDIMIX PRIVATE LIMITED,info@sanskriti.edu.in,01090192b974300b-3548c7ec-a656-426c-b97e-860285dbc592-000000,Sent
Vedic Bodhi Technologies Pvt Ltd,sachin@bodhiness.com,01090192b974307a-61d8301c-c130-4e32-afb9-d40916ecdb69-000000,Sent
ACQUAFRONT INFRASTRUCTURE PVT LTD,ankit.patel.civ13@iitbhu.ac.in,01090192b974311b-d1489939-9a67-49fe-9fe1-7358e34a760b-000000,Sent
INAEQUALIS CONSULTING PRIVATE LIMITED,inaequalis.consulting@gmail.com,01090192b97431b3-9e5cddfa-6e40-4aab-992f-d77146500d02-000000,Sent
CONSTEMS-AI SYSTEMS PRIVATE LIMITED,amit.singh@constems-ai.com,01090192b9743226-db75edc8-4897-40e0-9183-1c053617080e-000000,Sent
BHAUKAALI PRIVATE LIMITED,itaxsaurav01@gmail.com,01090192b97432a8-1f78b5e5-3cdc-4292-942b-2dce3afd789e-000000,Sent
Aatm Nirbhar Learning Private Limited,aatmnirbhar0565@gmail.com,01090192b974332a-3dbeafab-57e9-4ab1-a708-11ab2a9bcce2-000000,Sent
SPOXTALE DIGITECH PRIVATE LIMITED,spoxtale@gmail.com,01090192b974338d-8219f1ec-9e86-40ee-808d-3b113cc748fd-000000,Sent
REACHHIGH EDUCATIONAL SERVICES LLP,operations@skilleducation.co,01090192b97437e9-aa5182ab-f9b2-40dd-a959-2134c525c6d3-000000,Sent
4DeAutomotive,shobhit9769@gmail.com,01090192b9743861-1e9e3d89-ec2d-46f0-8ac3-dd8d873c55a8-000000,Sent
TECHNO ZEEMARK (OPC) PRIVATE LIMITED,zeeshandlw@gmail.com,01090192b97438cf-6c97947f-7f0a-486a-99d9-23af5a4b6d68-000000,Sent
DMUDBLACK ECOMMERCE PRIVATE LIMITED,dmudblack@gmail.com,01090192b9743948-e617ed50-2913-40cb-bd27-b0223d41391c-000000,Sent
PRADIVYA SOFTWARE PRIVATE LIMITED,ps3780@nyu.edu,01090192b97439d5-d39afe5f-8b09-4bf3-b086-bcc3b183b0c4-000000,Sent
PVHKR CYBER SECURITY PRIVATE LIMITED,prashantverma1356@gmail.com,01090192b9743a46-14b6147a-a546-4799-9dc4-666bf0c26e6c-000000,Sent
BINARYDOTS TECHNOLOGIES PRIVATE LIMITED,ashish@binarydots.in,01090192b9743aab-c77b0b30-45ea-4f76-90cd-e6ed13c8b175-000000,Sent
AI NXT TECHNOVATIONS PRIVATE LIMITED,anil.singh@ainxt.tech,01090192b9743b1e-e553ebe3-28de-4960-b785-db38688b30bb-000000,Sent
PRIME GENESIS PRIVATE LIMITED,primegenesislimited@gmail.com,01090192b9743b8f-4a6c9ec4-235f-4822-a3a2-1b6e20eab39d-000000,Sent
INNSAEI BUSINESS SERVICES PRIVATE LIMITED,IBSERVICES007@GMAIL.COM,01090192b9743c13-04628f9a-3cfb-46e5-9626-11d6f0ea1a56-000000,Sent
LIKHOTRONICS TECH PRIVATE LIMITED,likhotronics@gmail.com,01090192b974408a-8a338705-3c78-422b-ab26-d82940d7a0fe-000000,Sent
ITWORLD INTERNATIONAL PRIVATE LIMITED,itworldsln2000@gmail.com,01090192b97440f6-4c5ea2fb-eb70-4e0e-9a85-00b3a8cfa0b2-000000,Sent
ARTHAVEDIKA TECH PRIVATE LIMITED,pmenon@arthavedika.com,01090192b9744154-733b404c-c835-4190-957f-781600586bbb-000000,Sent
MERAVIGLIA EQ ACADEMY PRIVATE LIMITED,lata.meqacademy@gmail.com,01090192b9744224-a0d5935d-5451-4a5c-bbe8-4dd8f40f4210-000000,Sent
LEVERANCE GLOBAL PRIVATE LIMITED,leverance.global@gmail.com,01090192b97442b3-53d5d376-05cf-4755-b8e6-7d552f927825-000000,Sent
Nazmehayat Enterprises Private Limited,companynazmehayat@gmail.com,01090192b974431b-fa3ce0a4-8412-4af1-b12d-50c37efb3d28-000000,Sent
FUTURE CRIME RESEARCH FOUNDATION,100harshvardhan@gmail.com,01090192b97443c1-e85292ee-f2a4-4550-851d-2cce79187e79-000000,Sent
DESTIMAL BUSINESS VENTURES LLP,destimal.ventures@gmail.com,01090192b974445f-0d6ba17f-7b63-4bdb-9800-7fb9328b8cd7-000000,Sent
CULTRE (CULTECH WAVE PRIVATE LIMITED),anjchita@gmail.com,01090192b97444eb-fff1dd6f-ede0-483b-9e2d-f7464db9e16d-000000,Sent
CURE CULT HEALTHCARE PRIVATE LIMITED,infocurecult@gmail.com,01090192b974454c-fffc5fb1-6d6c-4600-b39b-6084a8e95657-000000,Sent
CENTER OF DIGITAL EXCELLENCE (CODE) PRIVATE LIMITED,desh.deepak@codeelearning.in,01090192b97449ab-dd0b01c7-23eb-41db-a2ca-510b023a20ad-000000,Sent
AUTOLLIGENT TECHNOLOGIES PRIVATE LIMITED,autolligent@gmail.com,01090192b9744a21-45cf88c3-4b4a-422f-aef0-0fc2e975a660-000000,Sent
VILLA MART PRIVATE LIMITED,info@villamart.in,01090192b9744a8f-ff91db79-3b35-427a-b5a7-0d61cbfdbb04-000000,Sent
PRABHU DRONE RESEARCH AND DEVELOPMENT LLP,prabhudrone@gmail.com,01090192b9744b02-a453827f-b185-4267-bad4-b9ec3a5ca6a4-000000,Sent
SORT STRING SOLUTIONS LLP,abhishek@sortstring.com,01090192b9744b83-d42e7ce3-7743-48b8-b802-06f97026810b-000000,Sent
M/S I T WORLD,itworldsln@rediffmail.com,01090192b9744c07-9a3e1c98-be35-41dd-a063-6ac49a58364f-000000,Sent
HACKLAB SOLUTIONS PRIVATE LIMITED,vrastogi89@gmail.com,01090192b9744c76-a095d4c5-0b07-49e7-8aaa-d4bd94317388-000000,Sent
URBAN AGRIGALLA PRIVATE LIMITED,agrigalla@gmail.com,01090192b9744d08-5b9c4569-26dc-426b-b5cf-9f73e6c30e82-000000,Sent
FRINZA PRIVATE LIMITED,praveenvatsa03@gmail.com,01090192b9744d98-b3165f92-e843-4049-8cc1-5ea654abbfe2-000000,Sent
Cosmorian Technologies,kanishk@cosmorian.com,01090192b9744e17-a111b4a9-52f4-45b2-b3e0-c83905c1360b-000000,Sent
ARTSHALA CENTER FOR DESIGN PRIVATE LIMITED,info@artshala.online,01090192b974528e-59e4cc90-3da6-42b5-857a-ae82f9b840a1-000000,Sent
DLT LABS TECHNOLOGIES PRIVATE LIMITED,vivek.srivastava@dltlabs.io,01090192b97452fa-1988cb77-bbee-4d7f-8536-8daeff826112-000000,Sent
RRB CORPORATE SERVICES PVT. LTD.,RRB202201@GMAIL.COM,01090192b974539e-7163da6d-1f33-44c4-92e2-4168f26f9f09-000000,Sent
IRRICLAY TECHNOLOGIES LLP,anujkatiyarofficial@gmail.com,01090192b974540c-c9f4b9e5-cf0e-4db8-bf0a-5b8a934902b9-000000,Sent
MOCHILERO TRAVEL VENTURES PRIVATE LIMITED,travanderworld@gmail.com,01090192b97454a5-93b04bf5-3514-4467-9a52-62c154e1bcbd-000000,Sent
ANEK SOLUTIONS PRIVATE LIMITED,rahul@anek.ai,01090192b974551a-20e10984-a99a-467f-b15b-2eee96bdc74e-000000,Sent
Icareheal Healthtech Pvt. Ltd.,rakhi@icareheal.com,01090192b974559b-75caa608-5014-4869-bddc-6a5e6ac6775b-000000,Sent
AARSAAR TECHNOLOGIES PRIVATE LIMITED,sarika.tiwari@yatricabs.com,01090192b97455fb-6a1b7d4a-72a6-4624-9e26-801da71aaabd-000000,Sent
GLEXPACE NEBULA ROBOTICS LLP,aayushchaurasiais@gmail.com,01090192b974565e-a0dd72f1-ab73-4290-8239-197356f7ef48-000000,Sent
CAMNCLOUD TECHNOLOGIES PRIVATE LIMITED,s.asija@camncloud.com,01090192b97456d0-1b74abc7-cc2a-4261-8ece-641130a68443-000000,Sent
AUSHADH BIOTECH PRIVATE LIMITED,aushadhbio@gmail.com,01090192b9745b29-6a7131bf-2877-43e0-a902-f1b20f571a4d-000000,Sent
Mundeir Mediatech Private Limited,indikaariofficial@gmail.com,01090192b9745b99-fad5a049-d342-490f-9248-c633d58e0d84-000000,Sent
Intellicon technologies private limited,vaibhav.agarwal@intellicontech.com,01090192b9745bf9-d8522dc2-2fd2-46e6-9e9e-def123ce6423-000000,Sent
AEROSMITH MRO INDIA PRIVATE LIMITED,deepakdhalla@gmail.com,01090192b9745c70-93717acc-1e4a-4ee9-9c8b-41a8866c0b55-000000,Sent
AgroNxt Services Private Limited,rajat@agronxt.com,01090192b9745cce-dcc858fe-fb46-4b74-95ba-0fbd10d45127-000000,Sent
AMPRAY ELECTRONICS PRIVATE LIMITED,saumysingh7313211@gmail.com,01090192b9745d30-9e10d0b4-a509-4c55-ba71-db1464563088-000000,Sent
GET SOLAR EPC INDIA,getsolarepc@gmail.com,01090192b9745d83-d7938219-41be-422b-bf78-d641c78249ed-000000,Sent
GENOMIKI SOLUTIONS PRIVATE LIMITED,info@genomiki.com,01090192b9745ddd-5ddb924b-b881-463d-9efb-2d6c44aac2ec-000000,Sent
BEYOND SCRIPTURES INFOTECH SERVICES LLP,akashverma.che18@itbhu.ac.in,01090192b9745e47-a03fa5be-0a1c-4f69-92be-f338dd7e2481-000000,Sent
CYCLE SPIRIT PRIVATE LIMITED,cyclespiritofficial@gmail.com,01090192b9745ea5-78face9d-a674-4d06-8f66-cf0547afb3b6-000000,Sent
KAIZEN QUE PRIVATE LIMITED,guptapiyush608@gmail.com,01090192b974632b-65d7e562-963c-4c60-9d6d-822b9a44bd69-000000,Sent
Hefter Enterprises Private Limited,zishansheikh35@gmail.com,01090192b974639f-76fde7eb-b6cb-4b81-b2b2-abed4ef9766e-000000,Sent
VAYOO ENTERPRISES LLP,myvayoo@gmail.com,01090192b974642f-e51847b7-62f4-4930-9085-c95fbe5486a1-000000,Sent
Road Pilot technologies pvt ltd,info@roadpilot.co.in,01090192b97464aa-2ebba4a3-9112-4d5a-9e1e-bfd30fceae23-000000,Sent
Boldog Private Limited,akshay.k.c.07@gmail.com,01090192b9746515-b86ca7ac-506f-4056-87fd-c6440bcb433d-000000,Sent
RANGAYAN CREATIONS PRIVATE LIMITED,rangayancreations@gmail.com,01090192b974657a-8eed7aad-fc77-4f1f-83f6-80ebdee00507-000000,Sent
VIKASSHIL KISAN KRISHI PRODUCER COMPANY LIMITED,rpsingh.7g@gmail.com,01090192b97465df-89453949-6e1a-473a-bc39-7a9f983e3bb6-000000,Sent
INDYO ORGANIC PRIVATE LIMITED,namaste@indyoorganic.com,01090192b974664a-af48c8d8-d4cb-4ceb-b39c-aaee90bdcb1d-000000,Sent
SHREE HARIOM INFOTECH PRIVATE LIMITED,ravishankar99180@gmail.com,01090192b97466bc-2ee9c27a-dd22-4ad4-8e7f-ceaff5d14421-000000,Sent
Kesharwani Business Enterprises,abhilashji@gmail.com,01090192b974671f-26f3f2e8-6f86-45a7-ae61-4d2b3fee6451-000000,Sent
SHARPHEADS TECHNOLOGIES PRIVATE LIMITED,Akesh@sharpheadsrpo.com,01090192b9746b7e-99928ef0-899b-4568-baad-bdb702cfd3aa-000000,Sent
UTKARSH TECHNOVATION PRIVATE LIMITED,utkarsh.technovation@gmail.com,01090192b9746bdd-28f8aa6e-fea4-4ea4-aef0-c13f8412d30c-000000,Sent
TANT MIEUX TECHNOLOGIES PRIVATE LIMITED,saurabh8f@gmail.com,01090192b9746c3b-f37e3afc-e502-4f12-904d-200b8462ab48-000000,Sent
SANJAYA TECH SOLUTIONS PRIVATE LIMITED,SANJAYATECHSOLUTIONS@GMAIL.COM,01090192b9746cb9-49346ddd-8157-4102-9326-6a7ec8c38c5e-000000,Sent
GREEN ENVIRO 24 PRIVATE LIMITED,greenenviroinfo@gmail.com,01090192b9746d14-2ba03527-775d-4a44-8aff-2085896ee9a2-000000,Sent
Finovac Financial Services Private Limited,prashantsinghparmar35@gmail.com,01090192b9746da0-4fa7a6b3-789d-4fea-9ae9-2eb3444028d4-000000,Sent
OUR FOOD FACTORY AND SERVICES PRIVATE LIMITED,mhd_zubair@yahoo.com,01090192b9746e2b-5e8c4d51-21d9-409a-a8eb-ff96b78d4733-000000,Sent
AgroMediz,kunaldixit998@gmail.com,01090192b9746e94-56dc30cf-b9f3-4de0-ba6a-4e4cdf936eba-000000,Sent
BONSAI DIGITAL SOLUTIONS PRIVATE LIMITED,uttam.dutta@bonsaidigitals.com,01090192b9746ef8-26803992-d0c7-4ab5-b0fa-4656e67e6c1a-000000,Sent
Bitrms,poojajainpatel@gmail.com,01090192b9746f66-04e1b1a6-e7a3-429f-b648-5a34fab3c133-000000,Sent
PLABS SOLUTIONS PRIVATE LIMITED,prashantrockz@gmail.com,01090192b97473b4-670f48c5-515f-43db-8f18-ad835b54ca1c-000000,Sent
ASHONI INNOVATION & PRODUCTS PRIVATE LIMITED,rajeshkumarsaa@gmail.com,01090192b974741a-15a51991-c598-4c63-8041-b25274bf1335-000000,Sent
AKSHIVA INNOVATIONS PRIVATE LIMITED,sharma.ashish737@gmail.com,01090192b9747495-1cab5d66-215c-4cfc-8d4c-c79e60d686c0-000000,Sent
NOVUS PROCURA INDIA PRIVATE LIMITED,adarsh.gautam@praxiatech.com,01090192b97474ef-aa47ccad-d11b-4fe1-bfd2-24ebbd7c1f3a-000000,Sent
KACHRASETH PRIVATE LIMITED,kachrasethhelpdesk@gmail.com,01090192b9747564-c7f1cbd2-378f-438a-88f5-dcb040aba4c5-000000,Sent
AWINRAJ INFOTECH PRIVATE LIMITED,ashishsauno@gmail.com,01090192b97475e3-083d1b21-9a11-4074-a547-b287babcbf6e-000000,Sent
RUDRANSH BIOCHOICE PACK PRIVATE LIMITED,navneet_admn@yahoo.co.in,01090192b974764f-ff574632-3dce-4c9d-a49b-d87c20cbf5f2-000000,Sent
CANE CONCERNS & SOLUTIONS PRIVATE LIMITED,nkpruthi2007@yahoo.co.in,01090192b97476f7-c31ff68d-b463-46e4-a9e1-355f59d6bad7-000000,Sent
KOLACUT PVT. LTD.,info@kolacut.com,01090192b974776e-21ca5819-7311-49c9-a143-3e7bca3a7137-000000,Sent
CompactGyan Pvt Ltd,vaibhav.goel2@gmail.com,01090192b97477eb-817c794d-4b13-4506-ba5b-596b357b7880-000000,Sent
SANGRAH INNOVATIONS PVT.LTD.,sangrahinnovations@gmail.com,01090192b9747c69-a3f48971-acda-49c3-96d1-5ed54fc60415-000000,Sent
INCUTOPIA PRIVATE LIMITED,incutopia21@gmail.com,01090192b9747ccc-9883fb9a-13bd-4122-b33d-00a566b9ce26-000000,Sent
RKI LUMBERS PRIVATE LIMITED,nituvikas@gmail.com,01090192b9747d2e-efa4a735-95b3-4c11-b44f-97b53c6e9420-000000,Sent
ENTELLUS APPAREL PRIVATE LIMITED,lokendra.rana@entellusapparel.com,01090192b9747da0-cb744aa9-f5f7-43e3-aee8-57ac09be3df1-000000,Sent
Levart And Adventure Private Limited,anas91612@gmail.com,01090192b9747e28-cd2fc311-edaa-4927-8155-6fc44cd674c3-000000,Sent
TEQUP EDUCATION SERVICES PRIVATE LIMITED,abverma901@gmail.com,01090192b9747e9c-80a77683-4653-4250-8ab6-de9b5b2188ad-000000,Sent
Institute IT Solutions LLP,ankur1101@gmail.com,01090192b9747f01-4b326cae-a04f-46ba-9a7c-96ebd79fed2b-000000,Sent
MINI METRO EV LLP,info.minimetro@gmail.com,01090192b9747f62-eec3f77d-389f-417c-9886-ae2047ab0cd8-000000,Sent
COMETLABS IT SOLUTIONS PRIVATE LIMITED,hi@cometlabs.in,01090192b9747fd4-a66cbe66-626a-4594-807f-d55b7a9d0d1b-000000,Sent
ACHARYA CHARAK AYURVEDA PRIVATE LIMITED,anujm2232@gmail.com,01090192b974806e-ff3e34f1-612f-4105-8ea3-835ca55771db-000000,Sent
EAST CORRIDOR CONSULTANTS INDIA LLP,sohit@theeastcorridor.in,01090192b97484bd-5ee0040e-3be7-4551-802b-dd076f454c34-000000,Sent
PEPENERO FOODS & BEVERAGES LLP,sharma.ajay.pizzania@gmail.com,01090192b974852b-9f3b8fbf-6c5d-40f3-bc61-965a656a8982-000000,Sent
HOMEFLIC WEGROW COMMUNITY PRIVATE LIMITED,yashagarwal569@gmail.com,01090192b9748595-8192afa9-53f0-4765-acc9-9250a4c3e6bd-000000,Sent
HOMEFLIC LIVINGS PRIVATE LIMITED,ceo@homeflicliving.com,01090192b974863e-790f0262-d96e-42b7-aef4-18a4843155fe-000000,Sent
LOANIFY FINTECH PRIVATE LIMITED,ajayshukla4@gmail.com,01090192b97486af-c29508e1-046d-4502-9c95-57f45b4cd372-000000,Sent
3CHAP TECHNOLOGIES PRIVATE LIMITED,jktomar@gmail.com,01090192b9748709-0733b6bb-d256-4d23-a8e3-d18b663e627a-000000,Sent
MATHUR'S SOCIETA PRIVATE LIMITED,nehaamathur99@gmail.com,01090192b974876b-ccdc416a-baab-4b20-b83c-36116d2930bd-000000,Sent
MAVERICS ACCENTS DECOR PRIVATE LIMITED,maverics.co@gmail.com,01090192b97487c7-1822d8b6-bece-4995-8ca9-0e3e68923506-000000,Sent
AYURVEDIKA WELLNESS PRIVATE LIMITED,nkp0092@gmail.com,01090192b974885d-632b258d-74b3-40a4-b485-14189ea0c64b-000000,Sent
Vivet Foodtech LLP,vivetfoodtech@gmail.com,01090192b97488c7-7206b83b-38a1-4c69-bc96-2ebb587a2afd-000000,Sent
TENSIFT FARMERS FERTILIZER PRIVATE LIMITED,tffcoodisha@gmail.com,01090192b9748d36-e82bf886-2f13-4b97-bb88-9cda90fc44f2-000000,Sent
ALLYWING SOLUTIONS PRIVATE LIMITED,dignitygauravsingh@gmail.com,01090192b9748daf-814e0720-0341-4e8b-9a25-f0b6845046a3-000000,Sent
DIETOSURE LABS PRIVATE LIMITED,pandeysaurabhindia@gmail.com,01090192b9748e0d-6e173b63-670a-4c1a-b481-500281ab3536-000000,Sent
DREAM PROVIDER PRIVATE LIMITED,providerteam.in@gmail.com,01090192b9748e9d-0c84b0f8-d040-4ca1-92dc-60ca69f46dea-000000,Sent
Tromso Services Private Limited,ashish.sen@miet.ac.in,01090192b9748f13-37d7ab5c-015a-4d90-8cae-00369579508f-000000,Sent
PHYSIS LIVING PRIVATE LIMITED,physis.living@outlook.com,01090192b9748f8f-b372fa37-ad1f-4a6d-89c9-6b71977de142-000000,Sent
KASHI ENVIROTECH,kajalshankhdhar@gmail.com,01090192b9748ff5-9c6ac321-9b4d-445d-97a8-7363b24ee87f-000000,Sent
BU - SO PRIVATE LIMITED,buso@etaxhelper.com,01090192b9749078-99d5a0f8-de46-4de2-9cb1-fbf4e95f86b0-000000,Sent
GREZO CLUB PRIVATE LIMITED,grezosupernatural@gmail.com,01090192b9749140-a5bd3b20-5b84-4d21-bdbe-531c550f0c51-000000,Sent
MODERNVYAPAARI TECHNOLOGIES PRIVATE LIMITED,THEVYAPAARITECHNOLOGIES@GMAIL.COM,01090192b97491ce-e0104038-5d6d-47cb-a37f-cfe224d1e735-000000,Sent
0522 AXIOTECH PRIVATE LIMITED,hashtagbazaar1@gmail.com,01090192b974961b-931d055c-9265-4e8c-8346-d919298f01c3-000000,Sent
Vishuddha Crops (OPC) Pvt. Ltd.,Vishuddhacrops@gmail.com,01090192b9749690-8874a019-8e43-4b41-93ea-b07db94c29d4-000000,Sent
HAWK KREATIONS PRIVATE LIMITED,info@kalakarts.com,01090192b97496fb-4e35846c-f25a-4815-9d30-82331d6b3917-000000,Sent
EFOS EDUMARKETERS PRIVATE LIMITED,sachin@epinfoways.com,01090192b9749757-ff812673-ad41-4830-9532-be2725c5ac33-000000,Sent
SHIVRAMESH HEALTHCARE INDIA PRIVATE LIMITED,elexbrijesh@rediffmail.com,01090192b97497bd-46d0b424-95bc-48b8-a3bc-d4da43c2c6b4-000000,Sent
DIVYA ENTERPRISES,divyaenterprisesprayagraj@gmail.com,01090192b9749838-9c5a1d53-a004-48db-aebf-7075312e14bf-000000,Sent
LITTLEMACHINES PRIVATE LIMITED,krishkalita412@gmail.com,01090192b97498c1-f63e9bfe-8650-4dbe-9a9f-bdd31ebd8d0f-000000,Sent
AR INFINITY SOLUTIONS PRIVATE LIMITED,abhishekvermaskb02@gmail.com,01090192b9749916-03dc2ffd-d36d-495a-b1a5-61d6c145f610-000000,Sent
MakeitSmart Hygiene Solutions,mishs0803@gmail.com,01090192b9749997-5beea5ea-0406-4cde-ac95-2a41153c1976-000000,Sent
greenkyari,sushil.chauhan21@gmail.com,01090192b97499f4-73206e9c-eb32-497f-8ca6-3960db3db906-000000,Sent
BAIOS BAY,baiosbay@gmail.com,01090192b9749e37-eba9cd0e-5211-4602-97d2-e99f5bfbb663-000000,Sent
NATIVEBYTE SOFTWARES LLP,manuk.raj@nativebyte.in,01090192b9749ea5-030ef2a9-d754-4e37-b425-ac73f136fcf2-000000,Sent
Energinee Innovations,akashsingh7842@gmail.com,01090192b9749f02-e2946edf-f66d-4675-a617-34d528b8db66-000000,Sent
SHOPTRIANGLE PRIVATE LIMITED,vivek988902@gmail.com,01090192b9749f5e-c2210666-6a21-4365-adba-157708890704-000000,Sent
SHOP BIRD TECHNOLOGY PRIVATE LIMITED,mishradeepaktae5292@gmail.com,01090192b9749fd4-a611c0ac-1823-44a2-9b66-de8e8c152676-000000,Sent
NEXTUP ROBOTICS PRIVATE LIMITED,dhirrsl400@gmail.com,01090192b974a028-caf6db10-f03c-4c6b-985d-64de00cbfd9c-000000,Sent
NEXTUP ROBOTICS PRIVATE LIMITED,dhirrsl400@gmail.com,01090192b974a0b8-f95466d0-e6d2-40ff-908e-2803a3f6d734-000000,Sent
BringOn Digital India Pvt Ltd,bringon.in@gmail.com,01090192b974a108-69ba985c-b1c9-4389-9595-c2f54e1cdb7a-000000,Sent
VS Energy Technology,sanjoosingh06@gmail.com,01090192b974a187-9b0f8ee4-1400-4c8e-81e8-b275293bedd4-000000,Sent
SOFTMATION INNOVATION LLP,dinesh.gupta413@gmail.com,01090192b974a1e8-fc66064e-9d55-4254-98bc-f8d0d6513252-000000,Sent
SOFTMATION INNOVATION LLP,dinesh.gupta413@gmail.com,01090192b974a652-0802817a-b611-4788-b5c7-d76b429704ba-000000,Sent
KonnectQ,amit@arjhtechlabs.com,01090192b974a6c6-b6e55dca-6c7a-4d08-83c6-bb5d5d514998-000000,Sent
Ailmcure Research and Innovation,dishu.ailmcure@gmail.com,01090192b974a74e-ddc8fdc9-83ba-4151-a2e5-489a731cd88d-000000,Sent
ABMEC INDUSTRY PRIVATE LIMITED,jaspalsinghca@gmail.com,01090192b974a7cd-ef2e38b2-2a7e-403c-8b9b-e8cf3cd17c5c-000000,Sent
SCITECHESY RESEARCH AND TECHNOLOGY PRIVATE LIMITED,fanindrapatipandey143@gmail.com,01090192b974a832-1866c79e-b9c4-4b17-a979-2a0ea3a9c592-000000,Sent
OMFO PRIVATE LIMITED,faisal750ffff@gmail.com,01090192b974a89c-3a56c30c-1ab7-4e0c-b78f-ecedd1e94745-000000,Sent
Cognitive Energy Solutions Private Limited,mradula@cognitive-energy.com,01090192b974a8ff-89a9e5e1-9c4f-43a2-8d4f-7393ae201c93-000000,Sent
ASPIRITY TECHSOLUTIONS PRIVATE LIMITED,aspirity.tech@gmail.com,01090192b974a987-f6d6c18e-70a1-4226-9e54-083e26225aec-000000,Sent
NFT STUDIO PRIVATE LIMITED,shivam@indianftstudio.io,01090192b974a9d4-30cba359-b47c-4cb2-9b87-10e4707b820b-000000,Sent
